cif_number,product,precision,score
10718068,MC PREPAID VOYAGE,0.894737,0.706563
10719272,MC PREPAID VOYAGE,0.894737,0.706563
10720123,MC PREPAID VOYAGE,0.894737,0.706563
10722972,MC PREPAID VOYAGE,0.8,0.703154
10724066,MC PREPAID VOYAGE,0.875,0.70583
10725634,MC PREPAID VOYAGE,0.701493,0.698355
10729072,MC PREPAID VOYAGE,0.764706,0.701424
10729961,Mor. Tamouil Hajyat,0.9,0.706564
10730970,MC PREPAID VOYAGE,0.764706,0.701424
10732674,MC PREPAID VOYAGE,0.701493,0.698355
10732981,NATIONAL CLIENTELLE,1.0,0.707325
10733996,MC PREPAID VOYAGE,0.894737,0.706563
10737973,MC PREPAID VOYAGE,0.701493,0.698355
10739328,MC PREPAID VOYAGE,0.894737,0.706563
10741548,MC PREPAID JEUNE,0.714286,0.698237
10743372,MC PREPAID VOYAGE,0.701493,0.698355
10743779,MC PREPAID VOYAGE,0.894737,0.706563
10745009,MC PREPAID VOYAGE,0.894737,0.706563
10747534,MC PREPAID VOYAGE,0.758621,0.701374
10749799,MC PREPAID VOYAGE,0.758621,0.701374
10750784,NATIONAL CLIENTELLE,1.0,0.707325
10752210,MC PREPAID VOYAGE,0.758621,0.701374
10755262,MC PREPAID VOYAGE,0.763158,0.701883
10756815,MC PREPAID VOYAGE,0.875,0.70583
10757615,MC PREPAID VOYAGE,0.8,0.703154
10764974,MC PREPAID VOYAGE,0.875,0.70583
10765158,MC PREPAID VOYAGE,0.758621,0.701374
10767581,MC PREPAID JEUNE,0.714286,0.698237
10771987,MC PREPAID VOYAGE,0.758621,0.701374
10773340,NATIONAL CLIENTELLE,0.827586,0.704815
10774671,MC PREPAID VOYAGE,0.826087,0.704582
10776622,MC PREPAID VOYAGE,0.701493,0.698355
10776667,NATIONAL CLIENTELLE,0.794872,0.703637
10778656,NATIONAL CLIENTELLE,0.954545,0.707544
10779092,MC PREPAID VOYAGE,0.8,0.703154
10785061,MC PREPAID VOYAGE,0.764706,0.701424
10786448,MC PREPAID VOYAGE,0.8,0.703154
10787571,MC PREPAID VOYAGE,0.894737,0.706563
10791300,MC PREPAID VOYAGE,0.894737,0.706563
10793944,MC PREPAID VOYAGE,0.8,0.703154
10794137,MC PREPAID VOYAGE,0.701493,0.698355
10794965,MC PREPAID VOYAGE,0.8,0.703154
10797236,MC PREPAID VOYAGE,0.8,0.703154
10798970,MC PREPAID VOYAGE,0.8,0.703154
10801589,NATIONAL CLIENTELLE,0.805556,0.704063
10805711,MC PREPAID VOYAGE,0.8,0.703154
10809557,MC PREPAID VOYAGE,0.894737,0.706563
10812194,MC PREPAID VOYAGE,0.894737,0.706563
10825260,MC PREPAID VOYAGE,0.8,0.703154
10825639,MC PREPAID VOYAGE,0.894737,0.706563
10828297,MC PREPAID VOYAGE,0.701493,0.698355
10834752,MC PREPAID VOYAGE,0.894737,0.706563
10835423,NATIONAL CLIENTELLE,0.794872,0.703637
10838340,MC PREPAID VOYAGE,0.701493,0.698355
10842133,MC PREPAID VOYAGE,0.8,0.703154
10846489,MC PREPAID VOYAGE,0.8,0.703154
10848071,NATIONAL CLIENTELLE,0.833333,0.704907
10854470,MC PREPAID VOYAGE,0.763158,0.701883
10855752,MC PREPAID VOYAGE,0.8,0.703154
10860436,MC PREPAID VOYAGE,0.763158,0.701883
10862198,MC PREPAID VOYAGE,0.8,0.703154
10863866,NATIONAL CLIENTELLE,0.78125,0.703597
10893027,MC PREPAID VOYAGE,0.8,0.703154
10894080,Mor. Tamouil Hajyat,0.9,0.706564
10920941,Mor. Tamouil Hajyat,0.9,0.706564
10923625,NATIONAL CLIENTELLE,0.78125,0.703597
10927413,NATIONAL CLIENTELLE,0.78125,0.703597
10954266,Mor. Tamouil Hajyat,0.9,0.706564
10969206,NATIONAL CLIENTELLE,0.78125,0.703597
10987029,Mor. Tamouil Hajyat,0.9,0.706564
11006111,NATIONAL CLIENTELLE,0.752381,0.70302
11011257,NATIONAL CLIENTELLE,0.78125,0.703597
10080741,MC PREPAID VOYAGE,0.727273,0.699113
10088275,MC PREPAID VOYAGE,1.0,0.707397
10090920,MC PREPAID VOYAGE,1.0,0.707397
10106353,NATIONAL CLIENTELLE,0.8,0.703137
10109049,NATIONAL CLIENTELLE,0.714286,0.698147
10113746,MC PREPAID VOYAGE,1.0,0.707397
10130563,MC PREPAID VOYAGE,1.0,0.707397
10131126,PRODUIT GOLD,1.0,0.707337
10142075,MC PREPAID VOYAGE,1.0,0.707397
10144395,MC PREPAID VOYAGE,0.727273,0.699113
10148700,MC PREPAID VOYAGE,1.0,0.707397
10170209,MC PREPAID VOYAGE,0.727273,0.699113
10175456,MC PREPAID VOYAGE,1.0,0.707397
10178188,MC PREPAID VOYAGE,1.0,0.707397
10186872,PRODUIT GOLD,1.0,0.707337
10189029,MC PREPAID VOYAGE,0.727273,0.699113
10191614,MC PREPAID VOYAGE,0.727273,0.699113
10203261,MC PREPAID VOYAGE,1.0,0.707397
10208095,PRODUIT GOLD,1.0,0.707337
10212891,MC PREPAID VOYAGE,0.727273,0.699113
10214332,NATIONAL CLIENTELLE,1.0,0.707325
10219531,MC PREPAID VOYAGE,0.75,0.700503
10219531,PRODUIT GOLD,0.75,0.70036
10221325,NATIONAL CLIENTELLE,1.0,0.707325
10247541,NATIONAL CLIENTELLE,0.794872,0.703637
10249657,PRODUIT GOLD,1.0,0.707337
10252573,MC PREPAID VOYAGE,0.727273,0.699113
10258293,MC PREPAID VOYAGE,1.0,0.707397
10262496,MC PREPAID VOYAGE,0.701493,0.698355
10263572,NATIONAL CLIENTELLE,0.9,0.706472
10264081,MC PREPAID VOYAGE,0.763158,0.701883
10268650,NATIONAL CLIENTELLE,0.805556,0.704063
10273277,MC PREPAID VOYAGE,0.701493,0.698355
10274863,NATIONAL CLIENTELLE,0.9,0.706472
10275093,NATIONAL CLIENTELLE,0.9,0.706472
10277001,NATIONAL CLIENTELLE,0.78125,0.703597
10277232,MC PREPAID VOYAGE,0.701493,0.698355
10278381,MC PREPAID VOYAGE,0.701493,0.698355
10278623,MC PREPAID VOYAGE,0.701493,0.698355
10281745,MC PREPAID JEUNE,0.833333,0.704975
10284858,MC PREPAID VOYAGE,0.701493,0.698355
10284899,MC PREPAID VOYAGE,0.894737,0.706563
10285810,MC PREPAID VOYAGE,0.701493,0.698355
10290477,NATIONAL CLIENTELLE,0.9,0.706472
10290685,NATIONAL CLIENTELLE,0.8,0.703137
10291070,MC PREPAID VOYAGE,0.763158,0.701883
10292967,MC PREPAID VOYAGE,0.894737,0.706563
10295246,MC PREPAID VOYAGE,0.701493,0.698355
10295628,MC PREPAID VOYAGE,0.763158,0.701883
10297633,MC PREPAID VOYAGE,0.894737,0.706563
10299605,MC PREPAID VOYAGE,0.763158,0.701883
10299765,MC PREPAID VOYAGE,0.701493,0.698355
10300721,MC PREPAID VOYAGE,0.894737,0.706563
10301121,NATIONAL CLIENTELLE,0.78125,0.703597
10302966,MC PREPAID VOYAGE,0.763158,0.701883
10304353,MC PREPAID VOYAGE,0.763158,0.701883
10304401,MC PREPAID VOYAGE,0.763158,0.701883
10316621,MC PREPAID VOYAGE,0.763158,0.701883
10317456,MC PREPAID VOYAGE,0.763158,0.701883
10319103,MC PREPAID VOYAGE,0.763158,0.701883
10319571,NATIONAL CLIENTELLE,0.9,0.706472
10319836,MC PREPAID VOYAGE,0.763158,0.701883
10322459,MC PREPAID VOYAGE,0.763158,0.701883
10323647,MC PREPAID VOYAGE,0.894737,0.706563
10333174,MC PREPAID VOYAGE,0.763158,0.701883
10343611,MC PREPAID VOYAGE,0.701493,0.698355
10344148,MC PREPAID VOYAGE,0.894737,0.706563
10345795,MC PREPAID VOYAGE,0.894737,0.706563
10345878,MC PREPAID JEUNE,0.833333,0.704975
10347262,MC PREPAID VOYAGE,0.75,0.700503
10352880,NATIONAL CLIENTELLE,1.0,0.707349
10387747,MC PREPAID JEUNE,0.833333,0.704975
10397890,NATIONAL CLIENTELLE,0.9,0.706472
10404196,NATIONAL CLIENTELLE,0.714286,0.697956
10441396,NATIONAL CLIENTELLE,0.75,0.700413
10450445,NATIONAL CLIENTELLE,1.0,0.707325
10454879,MC PREPAID VOYAGE,0.701493,0.698355
10461872,MC PREPAID VOYAGE,0.894737,0.706563
10496515,NATIONAL CLIENTELLE,0.75,0.700413
10509091,NATIONAL CLIENTELLE,0.75,0.700413
10510806,NATIONAL CLIENTELLE,0.75,0.700413
10513751,NATIONAL CLIENTELLE,0.752381,0.70302
10517006,NATIONAL CLIENTELLE,0.794872,0.703637
10517587,NATIONAL CLIENTELLE,0.857143,0.705306
10523330,NATIONAL CLIENTELLE,0.794872,0.703637
10527352,MC PREPAID VOYAGE,0.758621,0.701374
10546548,MC PREPAID VOYAGE,0.758621,0.701374
10561516,NATIONAL CLIENTELLE,0.827586,0.704815
10567316,NATIONAL CLIENTELLE,0.714286,0.697956
10603633,MC PREPAID VOYAGE,0.894737,0.706563
10605520,MC PREPAID VOYAGE,0.75,0.700503
10608026,MC PREPAID VOYAGE,0.701493,0.698355
10609929,MC PREPAID VOYAGE,0.758621,0.701374
10610057,MC PREPAID JEUNE,0.833333,0.704975
10615390,NATIONAL CLIENTELLE,0.75,0.700413
10619673,MC PREPAID VOYAGE,0.763158,0.701883
10624311,NATIONAL CLIENTELLE,0.827586,0.704815
10627115,MC PREPAID VOYAGE,0.758621,0.701374
10628373,MC PREPAID VOYAGE,0.763158,0.701883
10629271,NATIONAL CLIENTELLE,0.714286,0.697956
10631400,MC PREPAID VOYAGE,0.758621,0.701374
10633536,MC PREPAID VOYAGE,0.758621,0.701374
10634460,MC PREPAID VOYAGE,0.764706,0.701424
10635367,MC PREPAID VOYAGE,0.894737,0.706563
10636162,MC PREPAID VOYAGE,0.758621,0.701374
10638319,MC PREPAID VOYAGE,0.701493,0.698355
10640089,MC PREPAID VOYAGE,0.785714,0.702512
10640623,NATIONAL CLIENTELLE,0.9,0.706472
10641253,MC PREPAID VOYAGE,0.785714,0.702512
10641543,MC PREPAID VOYAGE,0.764706,0.701424
10641786,MC PREPAID VOYAGE,0.763158,0.701883
10643749,MC PREPAID VOYAGE,0.875,0.70583
10645930,MC PREPAID VOYAGE,0.701493,0.698355
10649982,MC PREPAID VOYAGE,0.758621,0.701374
10650254,MC PREPAID VOYAGE,0.701493,0.698355
10650941,MC PREPAID VOYAGE,0.875,0.70583
10655472,Mor. Tamouil Hajyat,0.9,0.706564
10656715,MC PREPAID VOYAGE,0.894737,0.706563
10659377,MC PREPAID VOYAGE,0.763158,0.701883
10659379,MC PREPAID VOYAGE,0.701493,0.698355
10661228,NATIONAL CLIENTELLE,1.0,0.707325
10665069,MC PREPAID VOYAGE,0.758621,0.701374
10667542,MC PREPAID VOYAGE,0.763158,0.701883
10671167,MC PREPAID VOYAGE,0.785714,0.702512
10675245,MC PREPAID JEUNE,0.714286,0.698237
10677504,MC PREPAID VOYAGE,0.785714,0.702512
10678183,MC PREPAID VOYAGE,0.758621,0.701374
10679818,NATIONAL CLIENTELLE,0.9,0.706472
10682397,MC PREPAID VOYAGE,0.894737,0.706563
10687224,MC PREPAID VOYAGE,0.701493,0.698355
10687672,MC PREPAID VOYAGE,0.894737,0.706563
10693143,MC PREPAID VOYAGE,0.764706,0.701424
10693742,MC PREPAID VOYAGE,0.764706,0.701424
10693742,NATIONAL CLIENTELLE,0.794872,0.703637
10697232,MC PREPAID VOYAGE,0.785714,0.702512
10698094,MC PREPAID VOYAGE,0.763158,0.701883
10698123,NATIONAL CLIENTELLE,0.78125,0.703597
10701828,NATIONAL CLIENTELLE,0.78125,0.703597
10702174,MC PREPAID VOYAGE,0.8,0.703154
10710789,MC PREPAID VOYAGE,0.8,0.703154
10714211,MC PREPAID VOYAGE,0.701493,0.698355
10715683,MC PREPAID VOYAGE,0.764706,0.701424
10715725,MC PREPAID VOYAGE,0.763158,0.701883
10717210,MC PREPAID VOYAGE,0.875,0.70583
10718704,Mor. Tamouil Hajyat,0.9,0.706564
10720501,MC PREPAID VOYAGE,0.764706,0.701424
10722409,NATIONAL CLIENTELLE,0.833333,0.704907
10722805,MC PREPAID VOYAGE,0.764706,0.701424
10724365,MC PREPAID VOYAGE,0.764706,0.701424
10725383,MC PREPAID VOYAGE,0.826087,0.704582
10726666,MC PREPAID VOYAGE,0.758621,0.701374
10726696,MC PREPAID VOYAGE,0.701493,0.698355
10728441,MC PREPAID VOYAGE,0.764706,0.701424
10728526,MC PREPAID VOYAGE,0.8,0.703154
10731049,MC PREPAID JEUNE,0.714286,0.698237
10735146,MC PREPAID VOYAGE,0.875,0.70583
10735252,MC PREPAID VOYAGE,0.8,0.703154
10736114,MC PREPAID VOYAGE,0.8,0.703154
10739226,MC PREPAID VOYAGE,0.758621,0.701374
10739489,MC PREPAID VOYAGE,0.763158,0.701883
10741220,MC PREPAID VOYAGE,0.8,0.703154
10750508,MC PREPAID VOYAGE,0.894737,0.706563
10753183,MC PREPAID VOYAGE,0.764706,0.701424
10754321,MC PREPAID VOYAGE,0.8,0.703154
10754971,MC PREPAID VOYAGE,0.875,0.70583
10755514,MC PREPAID VOYAGE,0.758621,0.701374
10756218,MC PREPAID VOYAGE,0.894737,0.706563
10759006,MC PREPAID VOYAGE,0.701493,0.698355
10761356,MC PREPAID JEUNE,0.714286,0.698237
10762747,Mor. Tamouil Hajyat,0.9,0.706564
10767488,MC PREPAID VOYAGE,0.764706,0.701424
10768082,MC PREPAID VOYAGE,0.875,0.70583
10768128,MC PREPAID VOYAGE,0.764706,0.701424
10773362,MC PREPAID VOYAGE,0.758621,0.701374
10776146,MC PREPAID VOYAGE,0.8,0.703154
10783604,MC PREPAID VOYAGE,0.8,0.703154
10785544,MC PREPAID VOYAGE,0.875,0.70583
10791810,MC PREPAID VOYAGE,0.894737,0.706563
10791975,MC PREPAID VOYAGE,0.8,0.703154
10807741,MC PREPAID VOYAGE,0.8,0.703154
10815314,MC PREPAID VOYAGE,0.894737,0.706563
10819900,NATIONAL CLIENTELLE,0.78125,0.703597
10821566,MC PREPAID VOYAGE,0.875,0.70583
10821972,MC PREPAID VOYAGE,0.894737,0.706563
10824220,MC PREPAID VOYAGE,0.8,0.703154
10831904,MC PREPAID VOYAGE,0.763158,0.701883
10840026,NATIONAL CLIENTELLE,1.0,0.707325
10841870,MC PREPAID VOYAGE,0.894737,0.706563
10842426,MC PREPAID VOYAGE,0.894737,0.706563
10851470,MC PREPAID VOYAGE,0.894737,0.706563
10857529,NATIONAL CLIENTELLE,0.888889,0.706206
10858060,MC PREPAID VOYAGE,0.894737,0.706563
10859429,MC PREPAID VOYAGE,0.8,0.703154
10861702,MC PREPAID VOYAGE,0.701493,0.698355
10870244,MC PREPAID VOYAGE,0.8,0.703154
10870244,NATIONAL CLIENTELLE,0.794872,0.703637
10875561,MC PREPAID VOYAGE,0.763158,0.701883
10879457,MC PREPAID VOYAGE,0.875,0.70583
10889406,NATIONAL CLIENTELLE,0.78125,0.703597
10896813,Mor. Tamouil Hajyat,0.9,0.706564
10905526,NATIONAL CLIENTELLE,0.8,0.703137
10942553,Mor. Tamouil Hajyat,0.9,0.706564
10966456,Mor. Tamouil Hajyat,0.9,0.706564
10976523,NATIONAL CLIENTELLE,0.78125,0.703597
10981050,Mor. Tamouil Hajyat,0.9,0.706564
10997182,Mor. Tamouil Hajyat,0.9,0.706564
11002373,NATIONAL CLIENTELLE,0.78125,0.703597
10045650,MC PREPAID VOYAGE,0.785714,0.702512
10062317,NATIONAL CLIENTELLE,0.75,0.700413
10067315,MC PREPAID VOYAGE,0.727273,0.699113
10067887,MC PREPAID VOYAGE,0.727273,0.699113
10074652,MC PREPAID VOYAGE,1.0,0.707397
10085768,MC PREPAID VOYAGE,0.727273,0.699113
10109854,MC PREPAID VOYAGE,1.0,0.707397
10139337,MC PREPAID VOYAGE,1.0,0.707397
10150479,MC PREPAID VOYAGE,0.833333,0.704584
10150479,PRODUIT GOLD,0.75,0.70036
10154495,MC PREPAID VOYAGE,1.0,0.707397
10166054,MC PREPAID VOYAGE,0.727273,0.699113
10173907,NATIONAL CLIENTELLE,0.752381,0.70302
10180333,MC PREPAID VOYAGE,1.0,0.707397
10189153,MC PREPAID VOYAGE,1.0,0.707397
10189643,NATIONAL CLIENTELLE,0.857143,0.705306
10201698,NATIONAL CLIENTELLE,0.752381,0.70302
10215945,MC PREPAID VOYAGE,1.0,0.707397
10220646,MC PREPAID VOYAGE,0.727273,0.699113
10234469,PRODUIT GOLD,1.0,0.707337
10234726,MC PREPAID VOYAGE,0.75,0.700503
10270391,MC PREPAID VOYAGE,0.701493,0.698355
10274021,MC PREPAID VOYAGE,0.701493,0.698355
10279542,MC PREPAID VOYAGE,0.763158,0.701883
10280055,MC PREPAID VOYAGE,0.701493,0.698355
10281335,MC PREPAID VOYAGE,0.894737,0.706563
10282142,MC PREPAID VOYAGE,0.701493,0.698355
10282317,NATIONAL CLIENTELLE,1.0,0.707325
10283273,MC PREPAID VOYAGE,0.701493,0.698355
10291065,MC PREPAID VOYAGE,0.894737,0.706563
10291181,MC PREPAID VOYAGE,0.701493,0.698355
10292565,MC PREPAID VOYAGE,0.763158,0.701883
10293451,MC PREPAID VOYAGE,0.894737,0.706563
10298254,MC PREPAID VOYAGE,0.701493,0.698355
10301311,MC PREPAID VOYAGE,0.894737,0.706563
10303264,MC PREPAID VOYAGE,0.701493,0.698355
10303267,NATIONAL CLIENTELLE,0.714286,0.698147
10304952,MC PREPAID VOYAGE,0.763158,0.701883
10305487,MC PREPAID VOYAGE,0.758621,0.701374
10306424,MC PREPAID VOYAGE,0.894737,0.706563
10306968,MC PREPAID VOYAGE,0.701493,0.698355
10306970,MC PREPAID VOYAGE,0.763158,0.701883
10307387,MC PREPAID VOYAGE,0.894737,0.706563
10307545,MC PREPAID VOYAGE,0.763158,0.701883
10308339,MC PREPAID VOYAGE,0.763158,0.701883
10310668,MC PREPAID VOYAGE,0.763158,0.701883
10312676,NATIONAL CLIENTELLE,0.9,0.706472
10321976,MC PREPAID VOYAGE,0.763158,0.701883
10322580,MC PREPAID VOYAGE,0.763158,0.701883
10324709,MC PREPAID VOYAGE,0.701493,0.698355
10325793,NATIONAL CLIENTELLE,0.833333,0.704601
10327825,MC PREPAID VOYAGE,0.701493,0.698355
10329495,MC PREPAID VOYAGE,0.701493,0.698355
10331893,NATIONAL CLIENTELLE,0.9,0.706472
10342462,MC PREPAID VOYAGE,0.701493,0.698355
10344138,MC PREPAID VOYAGE,0.701493,0.698355
10346322,NATIONAL CLIENTELLE,1.0,0.707325
10361366,MC PREPAID VOYAGE,0.75,0.700503
10370149,NATIONAL CLIENTELLE,0.75,0.700413
10386027,PRODUIT GOLD,1.0,0.707337
10387757,MC PREPAID VOYAGE,0.75,0.700503
10397452,MC PREPAID JEUNE,0.833333,0.704975
10398205,NATIONAL CLIENTELLE,0.75,0.700413
10413734,PRODUIT GOLD,1.0,0.707337
10416559,NATIONAL CLIENTELLE,0.954545,0.707544
10424683,MC PREPAID VOYAGE,0.894737,0.706563
10443656,MC PREPAID VOYAGE,0.894737,0.706563
10444510,NATIONAL CLIENTELLE,0.75,0.700413
10445893,NATIONAL CLIENTELLE,0.857143,0.705306
10449820,NATIONAL CLIENTELLE,0.714286,0.698147
10457594,NATIONAL CLIENTELLE,0.954545,0.707544
10459892,MC PREPAID VOYAGE,0.894737,0.706563
10468101,NATIONAL CLIENTELLE,0.833333,0.704907
10478614,MC PREPAID VOYAGE,0.758621,0.701374
10486278,NATIONAL CLIENTELLE,0.857143,0.705306
10488490,NATIONAL CLIENTELLE,0.857143,0.705306
10493886,NATIONAL CLIENTELLE,0.827586,0.704815
10509614,MC PREPAID JEUNE,0.833333,0.704975
10513325,MC PREPAID VOYAGE,0.75,0.700503
10531403,NATIONAL CLIENTELLE,0.75,0.700413
10532610,MC PREPAID VOYAGE,0.785714,0.702512
10540144,MC PREPAID VOYAGE,0.763158,0.701883
10541329,NATIONAL CLIENTELLE,0.805556,0.704063
10549824,NATIONAL CLIENTELLE,0.9,0.706472
10552749,NATIONAL CLIENTELLE,0.705882,0.697372
10554887,NATIONAL CLIENTELLE,0.954545,0.707544
10577344,NATIONAL CLIENTELLE,0.833333,0.704907
10579792,MC PREPAID VOYAGE,0.701493,0.698355
10586885,NATIONAL CLIENTELLE,0.857143,0.705306
10591666,NATIONAL CLIENTELLE,0.75,0.700413
10596716,MC PREPAID VOYAGE,0.758621,0.701374
10596764,NATIONAL CLIENTELLE,0.75,0.700413
10598073,MC PREPAID JEUNE,0.833333,0.704975
10608009,MC PREPAID VOYAGE,0.758621,0.701374
10617864,MC PREPAID VOYAGE,0.785714,0.702512
10620827,NATIONAL CLIENTELLE,0.954545,0.707544
10628231,MC PREPAID VOYAGE,0.701493,0.698355
10629149,MC PREPAID VOYAGE,0.758621,0.701374
10636556,MC PREPAID VOYAGE,0.763158,0.701883
10639422,NATIONAL CLIENTELLE,0.9,0.706472
10640072,MC PREPAID VOYAGE,0.894737,0.706563
10640998,MC PREPAID JEUNE,0.714286,0.698237
10641376,MC PREPAID VOYAGE,0.758621,0.701374
10646471,MC PREPAID VOYAGE,0.763158,0.701883
10650630,MC PREPAID VOYAGE,0.763158,0.701883
10652138,MC PREPAID VOYAGE,0.763158,0.701883
10655331,MC PREPAID VOYAGE,0.758621,0.701374
10656234,MC PREPAID VOYAGE,0.875,0.70583
10658550,MC PREPAID VOYAGE,0.875,0.70583
10659122,MC PREPAID VOYAGE,0.758621,0.701374
10659683,MC PREPAID VOYAGE,0.894737,0.706563
10660153,MC PREPAID VOYAGE,0.894737,0.706563
10666765,MC PREPAID VOYAGE,0.894737,0.706563
10668908,NATIONAL CLIENTELLE,0.9,0.706472
10674004,MC PREPAID VOYAGE,0.758621,0.701374
10674421,MC PREPAID VOYAGE,0.8,0.703154
10674875,MC PREPAID VOYAGE,0.701493,0.698355
10676003,MC PREPAID VOYAGE,0.894737,0.706563
10677649,MC PREPAID VOYAGE,0.758621,0.701374
10679519,MC PREPAID VOYAGE,0.763158,0.701883
10683581,MC PREPAID VOYAGE,0.764706,0.701424
10685289,MC PREPAID VOYAGE,0.764706,0.701424
10686399,MC PREPAID VOYAGE,0.758621,0.701374
10687847,NATIONAL CLIENTELLE,0.78125,0.703597
10693467,MC PREPAID VOYAGE,0.875,0.70583
10693529,MC PREPAID VOYAGE,0.894737,0.706563
10701974,MC PREPAID VOYAGE,0.8,0.703154
10702549,MC PREPAID VOYAGE,0.875,0.70583
10704033,MC PREPAID VOYAGE,0.894737,0.706563
10704311,MC PREPAID VOYAGE,0.758621,0.701374
10704419,MC PREPAID VOYAGE,0.701493,0.698355
10705071,MC PREPAID VOYAGE,0.875,0.70583
10705425,MC PREPAID VOYAGE,0.764706,0.701424
10706064,MC PREPAID VOYAGE,0.701493,0.698355
10706340,MC PREPAID VOYAGE,0.758621,0.701374
10707844,NATIONAL CLIENTELLE,1.0,0.707325
10708377,NATIONAL CLIENTELLE,1.0,0.707325
10712594,MC PREPAID VOYAGE,0.8,0.703154
10713042,MC PREPAID VOYAGE,0.701493,0.698355
10719650,MC PREPAID VOYAGE,0.875,0.70583
10719897,MC PREPAID VOYAGE,0.701493,0.698355
10719966,MC PREPAID VOYAGE,0.8,0.703154
10728778,NATIONAL CLIENTELLE,0.78125,0.703597
10729552,MC PREPAID VOYAGE,0.758621,0.701374
10735881,MC PREPAID VOYAGE,0.8,0.703154
10737396,NATIONAL CLIENTELLE,1.0,0.707325
10738053,MC PREPAID VOYAGE,0.8,0.703154
10738547,NATIONAL CLIENTELLE,1.0,0.707325
10739013,MC PREPAID VOYAGE,0.764706,0.701424
10740796,MC PREPAID VOYAGE,0.758621,0.701374
10741286,MC PREPAID VOYAGE,0.894737,0.706563
10743391,MC PREPAID VOYAGE,0.763158,0.701883
10746227,MC PREPAID VOYAGE,0.701493,0.698355
10751439,MC PREPAID VOYAGE,0.764706,0.701424
10754718,MC PREPAID VOYAGE,0.758621,0.701374
10765490,MC PREPAID VOYAGE,0.8,0.703154
10767082,MC PREPAID VOYAGE,0.894737,0.706563
10767295,MC PREPAID VOYAGE,0.701493,0.698355
10769049,MC PREPAID VOYAGE,0.8,0.703154
10772057,MC PREPAID VOYAGE,0.701493,0.698355
10775164,MC PREPAID VOYAGE,0.785714,0.702512
10776114,MC PREPAID VOYAGE,0.8,0.703154
10776350,MC PREPAID VOYAGE,0.764706,0.701424
10777113,MC PREPAID VOYAGE,0.758621,0.701374
10778821,MC PREPAID VOYAGE,0.875,0.70583
10782292,NATIONAL CLIENTELLE,0.827586,0.704815
10784597,MC PREPAID JEUNE,0.714286,0.698237
10792236,MC PREPAID VOYAGE,0.764706,0.701424
10793314,MC PREPAID VOYAGE,0.875,0.70583
10797617,MC PREPAID VOYAGE,0.763158,0.701883
10798351,MC PREPAID VOYAGE,0.8,0.703154
10800169,MC PREPAID VOYAGE,0.894737,0.706563
10802107,Mor. Tamouil Hajyat,0.9,0.706564
10802416,NATIONAL CLIENTELLE,0.833333,0.704907
10804465,MC PREPAID VOYAGE,0.764706,0.701424
10808342,MC PREPAID VOYAGE,0.8,0.703154
10810263,MC PREPAID VOYAGE,0.8,0.703154
10810355,MC PREPAID VOYAGE,0.894737,0.706563
10810482,MC PREPAID VOYAGE,0.8,0.703154
10810809,MC PREPAID VOYAGE,0.875,0.70583
10812074,MC PREPAID VOYAGE,0.894737,0.706563
10813449,NATIONAL CLIENTELLE,0.827586,0.704815
10822973,Mor. Tamouil Hajyat,0.9,0.706564
10825659,MC PREPAID VOYAGE,0.8,0.703154
10830880,MC PREPAID VOYAGE,0.701493,0.698355
10834047,MC PREPAID VOYAGE,0.894737,0.706563
10835135,MC PREPAID VOYAGE,0.894737,0.706563
10835908,Mor. Tamouil Hajyat,0.9,0.706564
10844651,Mor. Tamouil Hajyat,0.9,0.706564
10846479,MC PREPAID VOYAGE,0.8,0.703154
10847136,NATIONAL CLIENTELLE,0.78125,0.703597
10848150,MC PREPAID VOYAGE,0.8,0.703154
10860733,Mor. Tamouil Hajyat,0.9,0.706564
10871932,MC PREPAID VOYAGE,0.8,0.703154
10879859,NATIONAL CLIENTELLE,0.827586,0.704815
10883926,NATIONAL CLIENTELLE,0.78125,0.703597
10886691,MC PREPAID JEUNE,0.714286,0.698237
10890471,NATIONAL CLIENTELLE,0.8,0.703137
10895459,Mor. Tamouil Hajyat,0.9,0.706564
10902724,NATIONAL CLIENTELLE,1.0,0.707325
10904486,NATIONAL CLIENTELLE,0.78125,0.703597
10910804,NATIONAL CLIENTELLE,0.78125,0.703597
10926674,Mor. Tamouil Hajyat,0.9,0.706564
10933846,NATIONAL CLIENTELLE,0.78125,0.703597
10943913,Mor. Tamouil Hajyat,0.9,0.706564
10973682,Mor. Tamouil Hajyat,0.9,0.706564
10992126,Mor. Tamouil Hajyat,0.9,0.706564
11000903,NATIONAL CLIENTELLE,0.78125,0.703597
10040600,NATIONAL CLIENTELLE,0.794872,0.703637
10054235,NATIONAL CLIENTELLE,0.75,0.700413
10077787,MC PREPAID VOYAGE,0.727273,0.699113
10091028,MC PREPAID VOYAGE,1.0,0.707397
10094649,MC PREPAID VOYAGE,0.727273,0.699113
10122100,MC PREPAID VOYAGE,0.727273,0.699113
10138363,MC PREPAID VOYAGE,1.0,0.707397
10144123,MC PREPAID VOYAGE,1.0,0.707397
10152118,PRODUIT GOLD,1.0,0.707337
10165392,MC PREPAID VOYAGE,1.0,0.707397
10214794,MC PREPAID JEUNE,0.833333,0.704975
10226885,MC PREPAID VOYAGE,0.727273,0.699113
10236277,MC PREPAID VOYAGE,1.0,0.707397
10250052,MC PREPAID VOYAGE,0.833333,0.704584
10250052,PRODUIT GOLD,0.75,0.70036
